PTJ1,PTj2,Etaj1,Etaj2,phijj,MET,metphij1,metphij2,signal
154.435,29.0996,-2.4389,1.77421,-0.590024,199.338,3.15149,2.56146,1
142.181,30.3496,-2.5775,-0.337095,0.160951,179.649,-3.22095,-3.06,1
162.584,69.4398,0.45399,-3.47266,1.58614,192.924,-3.61346,-2.02732,1
335.959,79.0237,-1.46057,-3.93208,-1.97429,321.621,3.37008,1.39579,1
208.961,41.0302,0.357221,-0.291215,-4.50022,206.59,2.95056,-1.54966,1
180.432,84.7808,0.218756,-1.22293,-1.21352,214.958,3.48532,2.2718,1
136.806,53.8232,1.6945,-1.88397,4.63334,163.612,-2.72336,1.90998,1
205.576,126.621,-0.787661,0.410394,5.44562,328.671,-2.83313,2.61249,1
411.505,26.7355,1.37805,-0.16229,-2.52588,389.907,3.15706,0.631179,1
204.515,70.1622,1.26934,0.0954935,-1.99656,203.23,3.56993,1.57337,1
168.371,31.7827,0.233104,-0.505185,1.11711,171.487,-3.22857,-2.11146,1
520.821,45.302,-0.284243,1.59791,1.04492,542.261,3.05126,4.09617,1
247.924,36.6741,1.46439,4.45745,-0.530215,280.73,-2.96272,-3.49293,1
567.827,52.761,-0.662416,1.40715,0.561947,620.665,-3.18238,-2.62043,1
177.234,26.3472,-1.03605,-2.12612,-2.77045,149.363,3.18479,0.414341,1
194.802,28.8507,-0.476505,-1.50555,0.00366259,227.129,-3.14361,-3.13995,1
185.135,90.3644,-0.563486,-1.03244,0.711248,264.811,-3.33822,-2.62697,1
346.473,41.1533,1.04807,2.4433,-0.0400112,395.742,3.15037,3.11035,1
337.311,66.6385,0.93417,-1.38825,5.75637,393.905,-3.01674,2.73963,1
161.629,44.3116,1.93824,-0.737799,-5.6743,203.339,3.01442,-2.65988,1
172.679,77.6168,0.279153,0.994572,-1.08361,214.906,3.47717,2.39356,1
175.333,37.0322,1.54287,-2.59813,-1.8065,164.463,-2.9621,-4.7686,1
166.901,43.712,-2.08599,-3.02811,0.168393,205.077,3.1042,3.27259,1
304.548,125.018,0.43766,1.52799,-0.635016,426.661,3.33298,2.69796,1
144.888,37.8525,-0.44667,-1.35106,-4.62827,151.277,2.98149,-1.64678,1
235.433,44.1763,1.06607,4.50883,0.192993,276.46,-3.19883,-3.00584,1
138.775,49.6607,-2.25987,2.30453,0.0135938,189.018,-3.1387,-3.1251,1
179.816,79.4993,-1.22513,-0.384629,0.785792,229.78,-3.35703,-2.57124,1
197.062,42.2864,-1.35829,-0.0548633,-0.380088,252.951,3.21377,2.83369,1
142.563,52.7424,-0.0990009,1.91303,-0.175113,188.414,3.31624,3.14113,1
237.296,92.2927,-0.532512,-0.442851,-1.67828,266.464,3.4518,1.77352,1
194.835,34.4122,0.342149,4.60819,1.22969,200.529,-3.26041,-2.03071,1
159.161,30.7574,2.8548,2.74798,-0.818794,173.366,3.33423,2.51544,1
223.933,72.971,0.0748766,0.489656,-0.633543,303.532,3.22898,2.59543,1
333.21,39.3955,1.03018,-2.50932,-4.15707,293.301,3.02714,-1.12993,1
329.891,28.7759,-1.07679,-2.22421,0.00767004,355.754,-3.13871,-3.13104,1
179.838,140.243,-1.88239,0.0301889,-0.396574,296.402,3.28156,2.88499,1
279.326,71.5583,-0.0386651,0.56563,2.79268,226.981,-3.26802,-0.475341,1
250.571,43.4506,-0.265771,-0.711915,1.89674,250.367,-3.32787,-1.43113,1
160.626,42.3214,-0.821479,-1.56082,0.583048,197.869,-3.15606,-2.57301,1
247.489,66.6446,0.807593,0.386217,-5.44284,306.953,2.98871,-2.45413,1
208.04,100.888,1.59889,-0.864181,-1.60879,219.922,3.78777,2.17897,1
167.738,32.0733,-0.363409,3.14674,-4.42093,160.767,2.91569,-1.50524,1
517.007,29.7323,0.949312,0.433241,0.523763,522.575,-3.17979,-2.65602,1
268.097,59.2697,0.632167,0.10939,-0.349334,331.54,3.14215,2.79281,1
439.881,47.0219,1.24939,0.449098,0.407296,475.16,-3.16406,-2.75676,1
203.838,52.8291,0.556016,-2.18573,-0.153517,255.536,-3.11013,-3.26365,1
391.357,80.556,1.6526,-1.72543,-0.828927,423.821,3.28213,2.4532,1
187.506,52.6571,1.80201,0.328366,-3.80119,166.384,3.17733,-0.623859,1
350.25,34.2247,-1.50098,-4.21395,0.587765,392.831,-3.1566,-2.56883,1
246.514,36.6355,1.36425,-0.8284,-0.28213,269.348,3.13039,2.84826,1
132.438,52.0612,-0.235437,3.38261,-0.849965,166.299,-2.91577,-3.76574,1
164.553,32.1676,-1.9349,0.811811,0.382285,180.322,3.1475,3.52979,1
380.679,30.33,-0.359872,-2.59339,-1.931,399.096,3.23089,1.29989,1
555.242,28.3194,0.894063,1.59401,-2.90634,517.192,3.136,0.229661,1
270.394,27.3092,-0.530173,0.145566,-1.28427,291.813,-3.0352,-4.31947,1
197.065,63.175,2.79898,-0.504414,3.87086,169.071,-2.87878,0.992083,1
137.033,77.4175,-0.834929,0.173413,-1.03015,180.389,-2.87593,-3.90608,1
439.635,39.2916,1.3798,0.901657,4.16404,443.201,-3.03504,1.12901,1
480.259,118.822,-0.244664,-0.559387,0.643784,602.144,3.06193,3.70571,1
248.142,52.5875,-1.67599,3.56295,-1.81533,234.279,3.4205,1.60518,1
696.082,62.8269,-0.488374,0.230477,-1.35968,724.707,3.21956,1.85987,1
175.993,96.7075,-0.567096,-3.87004,-1.85569,172.772,-2.5411,-4.39679,1
275.517,90.5526,0.79625,2.38259,-1.7699,254.888,-2.68803,-4.45793,1
347.936,56.3721,0.34631,0.761631,1.92859,285.744,2.96146,4.89005,1
332.422,45.912,1.2305,0.27877,-3.74428,303.532,3.1168,-0.627478,1
199.769,58.3618,1.72843,0.807876,-0.0259514,246.126,3.02168,2.99573,1
171.691,30.1103,-0.0100121,2.0298,-4.49599,175.574,2.99261,-1.50338,1
341.257,36.6707,1.71082,-0.0810035,-1.75734,347.476,3.18529,1.42795,1
163.981,109.307,0.0145144,0.153884,2.12181,148.955,-3.84244,-1.72064,1
207.436,133.315,0.704116,0.759967,3.97005,160.573,-2.30762,1.66243,1
173.244,97.7304,1.08713,1.02301,-0.710231,238.18,3.38233,2.6721,1
292.065,77.0288,-2.00373,0.185992,1.10021,344.277,-3.34415,-2.24394,1
226.415,27.7061,-0.00860593,0.969011,1.41188,250.138,2.98215,4.39403,1
172.766,43.4235,0.0892375,-2.18917,-0.476716,207.885,3.23789,2.76117,1
142.367,100.132,1.90389,1.31474,0.444188,232.724,-3.29855,-2.85436,1
173.103,112.768,-0.789376,-0.352172,4.59811,202.011,-2.48248,2.11563,1
222.752,33.3542,-1.05105,-3.25964,-1.89868,214.78,3.41058,1.5119,1
227.97,123.876,0.0302084,0.835788,-1.69971,241.762,-2.52796,-4.22767,1
240.788,72.973,1.10542,0.298259,-1.47268,258.958,3.46455,1.99187,1
142.474,33.3355,-1.11789,-3.27058,-0.620684,168.341,3.25086,2.63018,1
196.929,29.2601,0.751072,1.26392,-3.88915,170.904,3.06411,-0.825039,1
437.786,38.2056,-1.009,1.89677,5.86301,464.32,-3.10237,2.76064,1
133.222,28.3929,-0.650867,0.990688,0.915432,148.447,-3.28558,-2.37015,1
537.844,62.0524,1.49046,1.80163,0.946787,556.05,3.02528,3.97207,1
552.505,35.6769,-0.978006,3.047,-2.56335,516.325,3.19607,0.632721,1
319.413,134.332,1.32677,0.586982,0.746051,399.33,-3.30393,-2.55788,1
264.237,48.798,-1.02408,-2.16048,-1.4165,285.412,3.27837,1.86187,1
491.571,27.2192,0.0712265,-1.71446,-2.59811,477.403,3.13477,0.536653,1
234.111,29.8676,-1.73784,-4.40507,-4.29231,224.217,3.05322,-1.23909,1
720.954,42.6939,1.32583,-2.18912,-3.65091,696.319,3.09343,-0.557485,1
186.914,40.4453,-1.02448,-0.308695,-0.797589,213.642,3.15389,2.35631,1
653.458,132.37,0.166993,-1.24319,-0.385778,769.846,-3.08052,-3.4663,1
195.882,30.6104,-2.87749,0.900952,0.658598,222.185,-3.26307,-2.60447,1
441.099,85.8438,-0.248156,-0.143571,-1.57062,452.152,3.332,1.76138,1
523.416,107.418,-1.17867,1.26428,3.78238,422.349,-2.96185,0.820531,1
215.247,77.5235,-0.0838274,-1.05811,3.34655,130.252,-2.8662,0.480356,1
426.508,27.3035,1.013,2.12503,1.80039,358.916,-3.2727,-1.47231,1
149.821,107.938,2.28837,0.796137,-1.84354,168.226,-2.76896,-4.61249,1
181.79,28.4716,-1.43597,-3.69579,-0.821612,202.003,-3.03803,-3.85964,1
317.259,33.3654,-0.923115,1.16823,2.71053,274.993,-3.0952,-0.384663,1
145.081,36.8046,-0.22116,-1.85078,-0.0322282,166.928,3.12675,3.09452,1
165.938,33.7225,0.211098,1.97442,-0.991119,195.357,3.3284,2.33729,1
143.267,96.6854,-1.72784,-3.09212,-2.04555,138.018,3.85103,1.80549,1
335.685,34.5066,-0.537322,2.2073,-0.41535,366.024,3.18441,2.76906,1
229.837,102.508,-0.145143,0.425189,-2.36534,167.702,3.38282,1.01748,1
399.324,39.7624,-0.166814,-1.7405,2.2987,374.532,-3.21082,-0.912114,1
407.268,43.6436,-0.853788,2.00021,-1.50418,411.583,3.29303,1.78885,1
152.291,43.6512,-1.4154,2.08587,-2.68609,134.741,3.25683,0.57074,1
181.413,72.5835,2.21067,0.823959,-1.57345,161.737,3.60159,2.02814,1
150.054,39.9731,-1.40831,3.8963,-1.29081,168.763,3.31287,2.02205,1
321.122,233.248,0.877345,-1.91035,2.79142,136.497,2.62682,5.41824,1
168.002,55.4128,-1.17474,-1.89133,5.39265,226.421,-2.90882,2.48383,1
148.209,124.777,-2.65074,-0.796277,-0.944108,230.998,3.54307,2.59896,1
131.367,64.1956,-2.12726,-1.31144,-0.527883,185.563,3.25235,2.72447,1
164.854,28.9845,-1.25416,0.624374,-2.20899,280.837,3.31843,1.10944,1
192.167,32.3129,-0.785155,1.78122,-2.86092,134.754,-3.19354,-6.05446,1
132.944,38.9689,0.946328,-0.70039,-4.2758,135.403,2.91819,-1.35761,1
210.512,32.1193,0.870969,-1.84555,1.64765,206.576,-3.34156,-1.69392,1
198.356,90.7213,0.0112768,-0.00131388,1.35516,239.135,-3.54916,-2.194,1
148.594,77.6904,-0.676693,0.823902,-1.63115,152.778,3.56494,1.9338,1
201.835,67.226,-0.754473,-0.554826,-0.629863,267.144,-3.0247,-3.65456,1
155.73,54.7672,1.9772,-1.60483,2.41793,135.892,-3.41029,-0.992357,1
153.363,153.251,-0.866759,-1.69472,0.079196,275.545,-3.18442,-3.10523,1
278.404,248.004,1.65735,-0.6518,0.350989,493.306,3.0122,3.36319,1
291.754,27.5232,1.02226,0.539994,0.829086,311.642,3.05515,3.88423,1
157.619,37.7971,2.66094,-1.40409,-3.95619,133.746,2.90085,-1.05535,1
202.106,71.1364,-1.7778,-0.151148,4.62704,201.207,-3.00454,1.62249,1
243.933,142.646,-1.23196,0.574925,2.11075,227.332,-3.77049,-1.65974,1
198.655,138.967,-1.77855,-1.44085,-1.49631,220.04,3.7953,2.29899,1
276.669,38.6041,0.426794,3.01622,1.62496,263.243,3.04192,4.66688,1
752.706,30.8147,0.622665,0.454319,2.3013,726.692,3.08148,5.38278,1
