PTJ1,PTj2,Etaj1,Etaj2,phijj,MET,metphij1,metphij2,signal
257.512,93.108,1.04424,3.40244,3.82529,197.205,-2.80438,1.02091,1
247.774,44.3626,2.36334,0.186014,1.35127,265.115,-3.27049,-1.91921,1
178.277,68.7146,1.13391,-3.56654,-1.45965,207.194,3.48243,2.02278,1
181.173,30.5211,1.65646,-0.14288,2.81344,166.817,3.09133,5.90477,1
266.911,27.6844,2.34176,-3.7603,-0.310401,301.835,3.1334,2.823,1
285.511,42.0571,1.12111,-0.964108,4.81942,248.131,-2.90224,1.91719,1
276.658,34.1649,-1.16068,2.00896,4.05187,257.706,-3.03914,1.01273,1
170.258,52.8157,-0.331025,-2.91101,-1.2489,184.562,3.49142,2.24252,1
925.823,85.777,0.051039,-0.686622,0.403619,993.963,3.10067,3.50429,1
205.55,29.7695,-0.144055,2.19621,0.0338595,240.601,3.04048,3.07434,1
153.149,106.061,-1.14936,-0.114118,-0.142911,255.336,-3.00299,-3.1459,1
234.997,32.2501,-2.26162,3.10676,-0.920284,237.188,-3.06737,-3.98766,1
442.718,50.605,0.587699,3.22261,3.05298,379.509,3.09123,6.1442,1
205.035,30.3465,0.90842,-1.91488,-4.05728,168.773,3.08287,-0.974406,1
235.991,68.2978,2.9476,1.71219,-1.93281,222.489,3.45929,1.52648,1
145.589,52.6535,-1.1268,-1.5966,1.63893,157.184,-3.54747,-1.90854,1
186.551,40.5503,0.474133,4.11939,2.88652,152.913,-3.11229,-0.225773,1
274.131,26.967,-0.456947,1.03563,2.57571,270.262,-3.23174,-0.65603,1
172.665,26.4764,0.0463383,0.82657,-0.0741417,195.575,3.15162,3.07747,1
407.942,255.16,-1.09727,-1.62091,-3.81279,244.049,2.5127,-1.3001,1
232.336,83.0105,0.156196,-1.32594,0.0709865,320.289,3.17203,3.24301,1
245.714,47.7339,0.691023,0.330779,2.54859,197.334,-3.26084,-0.712243,1
234.846,25.9558,0.846217,-0.239166,0.192978,254.097,-3.25566,-3.06268,1
159.455,30.2261,-0.806801,-1.69981,-2.02263,135.785,3.41293,1.3903,1
230.362,30.0052,-1.54833,-3.95097,-5.98174,228.34,3.05485,-2.92689,1
211.084,43.5807,-0.0238425,0.230673,-4.22603,196.668,2.83097,-1.39506,1
474.246,134.967,0.563616,0.616523,-2.69209,353.096,-3.01151,-5.7036,1
130.127,63.1129,0.301087,-2.00361,-0.18921,187.205,3.22092,3.03171,1
247.523,58.0717,-1.41007,-3.24823,0.879757,291.581,2.94842,3.82818,1
224.028,31.1211,-1.27542,3.35237,3.29025,214.876,-3.26325,0.0270032,1
202.385,63.7575,-0.766549,2.02592,1.22278,266.091,-3.24655,-2.02377,1
151.345,26.5574,-2.13353,-2.39948,-4.44807,170.43,2.97884,-1.46923,1
140.562,53.0868,-1.46828,-2.93536,5.12263,156.003,-2.98878,2.13385,1
180.75,30.4468,1.09094,-1.80513,-1.94932,175.448,-2.99454,-4.94386,1
181.533,66.9887,-1.41177,3.45827,-2.04481,151.343,3.45786,1.41305,1
190.441,53.9291,-1.45543,2.16055,0.247204,232.493,3.08542,3.33262,1
654.986,44.297,0.477836,3.08926,-3.0225,619.962,3.12019,0.0976907,1
257.101,123.088,0.571847,1.89827,1.93429,256.866,-3.57076,-1.63647,1
346.859,50.5164,-1.99316,-0.55902,-1.67574,319.563,-2.99847,-4.67421,1
224.615,28.9167,-1.1942,4.22071,-3.0993,233.29,3.20393,0.104631,1
143.149,27.9547,2.20117,0.401493,-0.844874,143.02,3.26278,2.4179,1
277.251,41.2199,-1.26468,2.70178,-0.962371,280.312,-3.00609,-3.96846,1
399.143,96.7966,0.0847705,-0.773318,4.26246,391.142,-2.93208,1.33038,1
233.854,133.723,-1.2458,-0.664038,-0.498855,385.934,-2.90397,-3.40283,1
161.924,25.2758,-0.44714,1.28219,0.59079,194.548,-3.44588,-2.85509,1
172.195,36.5764,-2.01187,0.239968,-1.75199,163.914,3.32155,1.56956,1
502.729,322.133,0.170208,0.324481,4.04207,371.124,-2.49707,1.545,1
697.148,96.5704,0.245384,2.75928,4.35849,659.35,-3.01372,1.34478,1
355.781,25.0782,-2.73429,-0.840239,2.68107,330.944,-3.16532,-0.484248,1
134.253,100.475,-0.81939,1.04399,-0.70659,215.302,3.50163,2.79504,1
187.022,47.015,0.428354,2.50541,-4.41762,182.689,2.80743,-1.61019,1
382.287,32.7859,0.763198,1.31263,0.550948,408.458,3.12631,3.67726,1
370.33,26.9715,-0.530204,1.43087,-3.72256,372.796,3.15492,-0.567643,1
250.53,61.9613,-0.672695,0.184838,0.46301,302.857,3.1185,3.58151,1
256.123,224.106,-0.443014,-0.180547,1.03065,382.259,2.75326,3.78392,1
185.611,27.3327,0.820308,4.47566,0.0254803,192.769,3.15967,3.18515,1
136.165,122.486,0.504962,-0.440914,0.208668,262.895,-3.2227,-3.01403,1
147.626,51.7503,-1.5648,-0.21933,-1.7769,151.485,3.47764,1.70074,1
174.133,79.8162,2.16118,1.65318,-1.19303,214.799,3.48234,2.28931,1
205.223,191.161,-1.70855,-0.340305,-2.42519,148.409,4.19027,1.76508,1
464.14,71.7408,1.49486,0.88083,5.19555,493.948,-3.02283,2.17272,1
149.578,70.5925,-0.645275,-1.65478,-1.11161,182.549,-2.78163,-3.89325,1
262.993,27.3663,0.439148,-2.48432,3.04976,245.705,-3.17658,-0.126821,1
134.94,83.5473,-0.204639,2.0803,1.86142,148.652,-3.74391,-1.88249,1
337.37,110.949,0.0198151,1.11848,0.406622,436.841,3.0339,3.44052,1
272.37,156.395,-1.87814,-0.174588,-1.45379,352.942,3.601,2.1472,1
212.289,25.8287,-1.16396,0.619504,-2.89018,208.304,3.07308,0.182902,1
222.148,37.8358,0.765366,-0.818176,-2.26499,213.685,-2.97529,-5.24028,1
211.047,66.0019,1.15482,2.13678,0.0542809,277.006,-3.13059,-3.07631,1
131.992,63.8182,2.32751,-0.816825,-1.01786,187.05,-2.85823,-3.87609,1
212.299,28.0303,-1.61894,-1.40515,-2.80629,197.277,-3.17075,-5.97704,1
151.974,99.4783,-2.21452,-1.23635,1.32282,176.923,2.58013,3.90295,1
157.136,42.7278,-1.81165,0.630574,-0.00118589,202.928,3.06905,3.06787,1
185.112,25.8409,-0.581788,0.545624,5.04488,193.083,-3.15597,1.88891,1
201.921,138.261,-1.65047,2.84584,-1.73138,229.954,3.96214,2.23076,1
172.388,37.9361,-2.05308,-1.81706,-4.33176,152.115,2.91508,-1.41667,1
398.845,76.7455,-1.15072,-0.241005,-1.51988,428.801,3.30473,1.78485,1
399.632,131.795,-1.20912,-1.87822,-2.95378,254.423,3.16919,0.215417,1
257.481,25.5646,1.06114,-2.51948,-2.70031,221.045,3.18613,0.485814,1
312.38,78.9835,-1.64979,-0.172118,1.51556,345.84,-3.35127,-1.83571,1
189.269,43.2917,-0.119456,1.97754,4.9703,193.577,-2.98755,1.98275,1
374.391,209.122,0.133452,-3.61259,2.67707,223.502,-3.58207,-0.904995,1
172.227,64.6688,-0.121463,2.66921,1.46737,185.274,-3.56957,-2.1022,1
230.062,30.9389,-0.836785,-0.826393,1.19312,243.913,-3.25456,-2.06144,1
172.264,45.4167,-1.0396,-2.93912,1.68006,169.234,-3.29387,-1.61381,1
259.311,26.9137,-0.229697,2.21942,1.39956,235.944,-3.26354,-1.86398,1
287.012,267.036,-0.361178,0.52509,-0.891918,497.659,-2.70271,-3.59463,1
146.087,114.151,2.86363,1.54665,1.75191,145.759,-3.80689,-2.05498,1
153.054,33.2169,2.18548,0.733252,1.65482,143.757,2.9043,4.55912,1
249.501,25.5285,-1.35894,0.611753,-5.10207,245.679,3.09701,-2.00507,1
137.252,32.9575,-0.229151,1.93968,-1.44534,172.818,3.15435,1.709,1
203.736,55.2022,-0.783658,-3.36403,-2.38744,150.765,3.3708,0.983367,1
273.468,129.629,-0.358513,-1.72714,-2.01096,233.316,-2.61221,-4.62318,1
154.789,26.3622,0.630152,-0.809775,-3.61317,132.684,3.0689,-0.544272,1
281.817,41.838,-1.28579,-0.593454,0.0415613,300.238,3.20555,3.24711,1
149.433,34.8131,-0.128767,-3.37678,0.982021,170.366,-3.29609,-2.31407,1
155.216,26.9022,-1.45003,-3.88915,0.90829,139.772,-3.30073,-2.39244,1
352.831,77.9345,1.54469,0.130692,-4.67002,376.463,2.94708,-1.72293,1
316.194,27.1828,1.15125,0.929656,-0.698232,335.609,-3.02244,-3.72067,1
233.205,39.475,2.11441,0.219459,-2.35269,224.161,-3.02081,-5.3735,1
297.854,26.0957,-0.960433,0.11242,3.81462,268.332,-3.05361,0.76101,1
337.877,29.2076,1.14691,-1.1513,1.27692,341.127,-3.1155,-1.83858,1
261.708,25.3506,-1.43883,-2.65104,-3.91327,223.472,3.12353,-0.789741,1
141.824,44.0807,-0.00304924,-0.262564,-5.58289,174.764,3.09833,-2.48456,1
454.508,374.524,0.00444874,-1.51757,2.42821,307.708,-4.08313,-1.65492,1
249.32,46.0718,-1.45929,0.978674,-3.95431,199.105,2.99686,-0.957459,1
185.091,73.1746,2.97555,-0.461507,2.10653,143.704,2.7579,4.86443,1
246.077,29.7464,0.590485,3.01102,-1.73458,245.464,-3.0475,-4.78208,1
199.7,39.2775,-0.578769,1.79015,-0.322213,244.494,-3.02102,-3.34323,1
137.445,33.8206,-1.56749,-2.83581,1.39466,144.332,-3.32343,-1.92877,1
147.847,44.1387,0.914935,1.92874,0.20001,202.18,3.1309,3.33091,1
135.567,32.2811,-2.07488,2.85801,4.42052,146.541,-2.89805,1.52246,1
276.1,26.74,-1.94421,1.17557,-5.18837,301.272,3.0705,-2.11787,1
247.462,100.163,-1.72637,-2.86931,3.41083,156.254,-2.92144,0.489397,1
143.967,31.2505,-1.59442,2.35312,-1.29671,148.938,-2.90638,-4.20309,1
228.219,47.9466,2.26521,-1.07552,-2.3507,206.107,3.28082,0.930117,1
154.808,82.357,-1.61989,-1.47012,0.86791,182.637,2.77824,3.64615,1
553.947,320.12,1.83956,-1.66445,3.17045,216.549,-3.10131,0.0691448,1
284.501,57.6229,2.74551,0.519964,2.33494,235.932,3.01501,5.34995,1
210.218,30.426,0.118918,-1.30717,-0.274717,244.219,3.08308,2.80837,1
218.573,52.3785,-2.10021,-3.16742,-0.837558,243.489,3.28066,2.4431,1
307.449,34.0836,1.62821,-1.41292,4.84957,325.133,-3.01895,1.83062,1
174.483,29.5764,-1.87036,4.1485,-1.49877,158.317,3.31566,1.81689,1
165.724,103.769,-0.974176,-0.253257,1.14022,225.613,-3.58261,-2.44239,1
150.352,35.0902,2.78985,3.92241,-4.28453,152.182,2.9387,-1.34583,1
279.659,236.745,1.72491,2.40163,4.93563,392.08,-2.57616,2.35948,1
137.729,35.082,-2.56777,-3.88709,-0.340823,172.789,-3.03419,-3.37502,1
131.197,43.6933,-0.124042,1.75793,0.606073,163.291,-3.33116,-2.72509,1
321.385,41.155,1.11046,0.492987,-0.71876,384.585,3.25315,2.53439,1
261.124,38.0719,0.252449,-2.93127,1.52698,247.596,3.04862,4.5756,1
486.891,95.5884,1.82849,1.12078,-2.07115,445.307,-2.93513,-5.00627,1
212.307,68.146,1.57475,1.69589,3.37254,187.13,-3.12609,0.246445,1
163.931,45.5779,-0.820096,0.120704,-0.0553958,232.183,-3.17365,-3.22905,1
266.47,50.9258,-0.149614,-0.236701,1.24282,298.962,-3.24751,-2.00468,1
130.836,85.1746,-1.93572,-0.929588,1.58787,156.923,2.4948,4.08267,1
250.24,25.7341,1.88955,-1.63197,-1.93749,241.826,-3.15915,-5.09664,1
217.996,28.1531,-1.63925,0.0737374,0.824181,240.842,3.01836,3.84254,1
336.025,36.3024,0.762281,-0.198874,-0.920574,358.75,-3.08325,-4.00383,1
294.518,77.6867,1.44533,1.43934,0.739138,371.314,3.0184,3.75754,1
217.59,30.3486,1.49863,2.29966,0.857035,235.414,-3.3909,-2.53386,1
148.055,30.1603,-1.94344,1.48127,-0.771988,169.165,-3.05616,-3.82814,1
198.97,118.7,0.533596,-0.975062,2.04316,175.909,2.49529,4.53845,1
262.414,102.591,-1.84639,-0.0143397,0.790413,342.924,-3.2985,-2.50808,1
143.102,36.5972,-0.207886,-0.524901,1.19571,154.76,-3.22303,-2.02732,1
283.303,99.1928,0.317589,0.848223,-3.50837,176.301,2.89766,-0.610706,1
389.514,33.2127,2.33339,0.952327,0.559292,409.366,-3.1521,-2.59281,1
358.931,81.9499,0.0216908,2.0475,3.23135,281.569,-3.12284,0.108511,1
254.035,32.0299,-1.14101,2.80006,-5.40777,239.162,3.07143,-2.33634,1
161.293,30.5977,-0.5405,2.46095,0.765003,181.289,3.00824,3.77324,1
176.879,30.8745,2.81605,-0.339292,-2.50325,156.473,3.32064,0.817396,1
179.824,66.4862,-1.33279,-2.902,-0.0177386,225.053,3.16683,3.14909,1
242.6,116.768,0.120951,2.22192,1.91109,237.587,2.87113,4.78222,1
332.47,245.467,-2.26972,1.18765,5.33301,516.754,-2.7166,2.61641,1
130.978,43.9453,1.41008,1.7899,4.85634,146.512,-2.7994,2.05693,1
142.861,53.3866,1.18335,1.16872,-1.8792,134.259,3.52949,1.65029,1
386.017,44.8452,-1.50941,-0.722836,3.63714,372.343,-3.12647,0.510675,1
181.996,36.0134,0.159868,3.54376,-0.0226302,223.444,-3.12878,-3.15141,1
203.084,199.615,-2.00793,-0.843519,-0.0121148,404.072,3.14082,3.1287,1
137.825,75.6137,-1.6438,-4.28875,-0.265886,198.345,3.21505,2.94917,1
291.727,25.8254,-1.53092,-0.851532,0.765518,291.64,3.13567,3.90119,1
650.215,29.4284,-0.719448,1.21428,0.803925,666.739,-3.17967,-2.37574,1
209.578,31.3858,1.05054,-1.05379,-0.670123,217.607,3.18163,2.51151,1
191.075,70.2911,0.316222,0.647218,-3.8885,148.449,2.7919,-1.0966,1
361.432,29.883,2.47998,-3.22072,-2.54897,357.034,3.10437,0.555395,1
182.967,172.755,0.352046,0.697722,-1.7628,224.184,-2.27594,-4.03874,1
185.04,33.7582,0.961883,2.81912,-2.03695,143.854,3.10668,1.06973,1
379.963,32.8582,0.727805,-0.764417,-0.386593,408.154,3.19048,2.80389,1
288.728,107.879,-0.52589,0.894947,4.68377,305.739,-2.82792,1.85585,1
170.672,44.6472,0.0204779,0.638064,1.89353,162.943,-3.23813,-1.3446,1
286.566,98.1264,-1.0872,-0.0862737,-2.06249,243.138,-2.82992,-4.89241,1
410.324,68.0999,0.736288,-3.13686,-3.79068,362.719,3.00317,-0.787513,1
299.196,62.6012,0.807206,0.857418,-3.69111,246.498,3.08508,-0.606028,1
292.922,88.8529,-0.150616,1.29892,-4.97708,335.627,2.8117,-2.16537,1
211.953,86.3034,-0.139262,1.86176,-1.62797,226.751,3.59366,1.96569,1
233.472,67.8525,1.18923,1.94803,0.0936052,295.363,-3.15645,-3.06285,1
170.999,48.0174,-2.63563,1.5335,-0.576508,194.422,3.18546,2.60896,1
254.947,27.0114,-0.54014,3.68382,2.69825,232.612,-3.23062,-0.532364,1
155.45,28.4237,0.189138,-0.545044,-1.14579,172.43,3.33109,2.1853,1
155.619,110.83,-1.87451,-1.05432,0.549357,261.578,2.89268,3.44203,1
226.76,86.2129,2.14763,0.980368,0.949868,289.14,2.98466,3.93453,1
192.05,46.4244,1.98384,4.05587,-3.00634,143.734,3.04534,0.0389967,1
133.348,66.4266,1.45674,-0.975577,-0.717482,176.688,-2.91401,-3.63149,1
252.277,27.408,2.26409,-2.86146,1.08671,256.24,-3.24905,-2.16234,1
363.196,26.5458,0.889899,0.364857,-0.417201,389.677,3.10143,2.68423,1
147.278,42.5888,1.14429,1.20739,-1.00044,149.667,3.39898,2.39854,1
274.186,25.9659,-1.48212,0.819671,-2.42428,243.073,3.17678,0.752501,1
405.526,43.7249,0.645359,2.52375,4.65803,427.282,-3.09943,1.5586,1
361.851,51.1541,0.515616,-1.45732,2.95849,274.806,-3.26293,-0.304439,1
202.313,144.305,-2.33587,-0.306787,-4.24089,209.154,2.2779,-1.96299,1
217.013,51.9511,0.377207,3.57032,2.31632,191.746,-3.50354,-1.18722,1
149.666,115.701,-0.230118,0.0820463,1.26304,223.92,-3.68902,-2.42598,1
154.928,46.0917,-1.05834,-0.135937,2.40727,132.91,-3.56267,-1.1554,1
138.294,29.7658,0.95927,-2.10609,-5.1757,142.181,3.0463,-2.1294,1
258.897,44.9602,-0.884201,1.37071,1.90871,251.414,2.93954,4.84826,1
453.546,68.7406,-1.13629,1.20922,2.87742,371.295,-3.2315,-0.354074,1
136.716,44.8306,-0.584533,-2.4863,0.183792,181.771,-3.04778,-2.86399,1
225.92,84.6228,1.72166,0.529799,1.5024,246.829,-3.43368,-1.93128,1
215.938,81.6356,-0.745859,2.93603,-1.30773,247.205,-2.78418,-4.09191,1
197.12,45.4013,-0.564917,-1.63107,1.86396,195.022,-3.36717,-1.50322,1
208.107,53.8199,-1.78786,-1.45059,3.17907,163.271,-3.1311,0.0479633,1
179.48,44.3062,-1.6803,-0.959517,-0.533974,209.635,-3.0321,-3.56607,1
228.616,57.408,-2.42657,-3.80711,0.20074,283.85,3.12437,3.32511,1
146.36,57.5133,-0.268083,1.46622,-1.80526,160.894,3.60974,1.80448,1
165.805,61.4622,-0.808083,-0.971847,-4.12408,142.881,2.80078,-1.3233,1
177.67,118.219,1.50513,0.616694,-0.60939,299.928,3.34661,2.73722,1
290.392,132.267,-0.724425,-0.748084,-0.720341,411.759,-2.89549,-3.61583,1
439.662,157.996,-0.0956021,-0.919922,-3.09671,267.087,3.12457,0.0278627,1
190.876,56.6469,-1.44445,-0.77277,6.06975,220.623,-3.00661,3.06314,1
159.148,39.1872,-0.856806,-3.52313,1.58826,154.033,-3.46142,-1.87317,1
314.61,32.9189,-0.615142,1.48853,-0.57061,338.504,3.228,2.65739,1
148.388,63.7754,0.554684,0.355673,4.56354,138.328,-2.55627,2.00727,1
143.564,41.6363,-2.10833,3.39816,4.92975,158.162,-2.97614,1.95361,1
279.067,30.231,-1.86912,-0.0199486,-3.39891,251.609,3.08607,-0.312844,1
219.925,52.8789,-1.75293,-2.60511,-3.14279,165.94,3.11678,-0.0260082,1
176.979,83.4854,-1.70639,-1.03702,-0.557594,191.999,-2.97237,-3.52996,1
232.14,215.372,1.73329,-0.133197,0.616127,411.578,2.76827,3.3844,1
167.509,73.244,-0.271732,0.998354,1.36419,194.04,2.76957,4.13376,1
131.891,68.7875,-1.37944,-0.0534797,-1.01455,176.962,-2.71919,-3.73373,1
188.222,26.2542,2.80706,-0.983298,1.72073,158.987,3.03686,4.75759,1
170.88,51.5201,-2.19084,-0.586277,-4.44241,167.312,2.88636,-1.55606,1
212.725,57.983,-1.06826,-3.60294,0.000503778,293.56,-3.11514,-3.11463,1
160.413,27.6709,1.57182,-4.49207,-0.963353,177.809,-2.97311,-3.93646,1
484.29,58.5398,0.129628,0.305236,-2.27718,472.441,3.30667,1.02949,1
197.942,88.6534,-2.23707,-3.6515,-3.82859,136.601,2.4603,-1.36829,1
141.032,111.875,-1.5755,-1.46533,0.639882,246.104,-3.47209,-2.83221,1
463.371,26.0669,-0.589172,-4.66457,-3.1105,427.894,3.14103,0.0305277,1
200.607,29.4633,1.79678,-0.243233,-2.10042,208.003,3.32058,1.22016,1
591.259,38.6521,0.667256,2.61593,0.120244,634.649,3.18752,3.30777,1
154.008,26.0326,0.595461,-2.6721,-0.221494,163.457,3.10985,2.88836,1
349.604,262.773,-0.180668,0.451297,-3.36463,134.324,2.72165,-0.64298,1
214.867,208.368,1.54415,-0.247315,0.791517,378.11,2.75436,3.54588,1
301.799,79.3179,1.86181,0.305082,2.82166,206.901,-3.0911,-0.269442,1
319.399,39.5074,-1.06477,0.23374,1.87787,296.934,-3.2849,-1.40703,1
149.851,64.6237,1.21153,1.99849,0.0489655,221.684,3.16714,3.2161,1
260.345,28.0792,0.713561,-0.792902,-3.01194,267.557,-3.04986,-6.0618,1
383.509,35.3587,1.29345,3.39125,0.819315,395.435,-3.22297,-2.40365,1
135.018,32.2175,1.05158,-0.0260257,2.01342,136.034,-3.30542,-1.29201,1
159.223,26.1021,-1.93653,2.18262,0.990822,149.842,-3.30361,-2.31279,1
214.882,39.1101,0.680489,2.48125,0.887433,214.42,-3.23904,-2.35161,1
174.472,134.238,-3.38389,-1.50363,-0.0240371,291.701,3.21421,3.19017,1
131.445,40.893,-0.384336,-3.76925,0.542874,180.037,-3.13096,-2.58809,1
415.616,132.682,1.32569,0.583968,-0.544114,510.563,-3.00651,-3.55063,1
156.243,32.6657,-2.4526,-2.93893,1.26773,162.334,-3.34724,-2.07951,1
178.947,39.9329,0.832049,-3.01771,2.07542,160.822,3.0636,5.13902,1
297.761,33.3134,-2.45411,-2.97734,-2.17668,283.109,3.30365,1.12697,1
204.719,41.6634,-0.170941,-0.645613,-2.13594,179.166,3.35822,1.22228,1
159.731,30.8115,1.81629,2.15396,4.21668,178.521,-3.02972,1.18697,1
138.987,30.9486,-1.50623,-0.850525,1.2248,147.668,3.0105,4.2353,1
214.554,25.9606,-3.426,3.16503,2.03869,197.58,-3.3601,-1.32141,1
202.686,28.4416,1.98688,2.38324,-0.580205,247.673,3.16281,2.5826,1
175.46,25.7502,1.48859,0.475988,3.97786,164.205,-2.95358,1.02428,1
218.756,81.2722,-2.26963,-1.60418,-0.696309,268.248,3.30889,2.61259,1
134.411,58.7141,0.365046,2.052,0.934079,179.868,-3.44499,-2.51091,1
1049.91,928.028,-0.551682,-0.192456,3.37529,240.164,-2.22209,1.15319,1
221.904,171.789,-1.68686,1.12395,-1.02871,315.135,-2.69224,-3.72094,1
154.019,41.2875,0.451166,-0.76591,1.5911,142.434,-3.2414,-1.65029,1
197.229,74.4404,1.10942,0.831497,1.31244,237.878,2.86708,4.17952,1
205.478,42.3412,2.40001,-2.28098,3.99473,177.889,-3.12452,0.870205,1
133.514,46.623,0.263042,-0.832405,5.26692,182.255,-2.92186,2.34506,1
208.283,36.5601,1.75315,-2.11672,0.569536,244.434,3.00761,3.57715,1
399.498,52.241,0.392016,-0.582214,-3.17929,347.328,3.13719,-0.0420964,1
311.118,97.0726,-1.2561,-2.18778,-2.43343,240.544,3.47075,1.03732,1
224.911,39.2691,-1.19918,-0.277087,0.376097,278.185,3.18106,3.55716,1
243.537,60.0053,1.29539,1.6006,4.65275,303.14,-2.91452,1.73824,1
297.801,30.913,0.683471,-1.25721,0.113897,341.217,3.12607,3.23997,1
275.785,39.3601,0.62592,-0.468725,0.959295,266.2,3.0456,4.0049,1
193.149,31.6015,-0.608822,-0.629142,4.65044,189.033,-2.9949,1.65554,1
235.195,120.776,0.310447,-0.751504,-1.73687,259.274,3.64669,1.90982,1
186.086,64.2169,-0.903765,0.183787,-1.05431,219.789,3.40358,2.34928,1
138.822,30.1136,-1.04597,-0.273396,1.50711,162.663,-3.34123,-1.83412,1
136.32,26.9656,-0.606964,-1.223,-0.254865,169.961,-3.11371,-3.36858,1
199.454,26.6536,1.35118,3.8519,-2.36439,182.188,3.10355,0.739163,1
189.835,63.0136,-0.383583,-3.11447,1.49423,220.321,-3.39683,-1.9026,1
351.565,35.9855,1.07308,-3.19992,-2.69063,326.487,-3.06582,-5.75646,1
222.954,100.184,-1.1392,-1.40254,-2.92471,137.024,3.20152,0.276809,1
338.209,54.8422,0.0688114,0.59529,-1.18097,352.003,3.26308,2.08211,1
194.01,56.6255,2.03616,0.98812,-2.06072,158.732,3.58823,1.52752,1
283.936,111.386,0.768203,-0.177237,0.373547,365.773,3.00304,3.37659,1
253.907,121.664,-0.934222,-1.82816,-3.78087,174.298,2.90339,-0.877482,1
