PTJ1,PTj2,Etaj1,Etaj2,phijj,MET,metphij1,metphij2,signal
344.65,69.9865,0.438652,-0.835813,-0.902628,403.736,3.25759,2.35496,1
235.325,40.5641,1.42436,-1.66409,2.53784,188.335,-3.20478,-0.666934,1
220.463,82.512,1.61509,0.507515,4.68918,245.181,-2.81395,1.87523,1
269.642,27.757,-0.235279,-2.36422,2.95943,243.508,-3.10928,-0.149841,1
298.49,137.339,-1.54779,0.233195,4.33082,282.142,-2.66425,1.66657,1
267.316,27.9066,0.673194,-2.42553,-2.39265,211.996,3.18164,0.788989,1
227.837,43.388,-1.12325,-0.967545,1.74236,252.042,-3.46601,-1.72365,1
377.375,374.444,0.587174,-0.577185,-2.03743,385.229,-2.04999,-4.08742,1
280.708,27.6823,0.817113,-1.07752,0.762439,310.116,3.04402,3.80646,1
285.614,284.842,-0.274903,1.39534,0.229312,566.879,3.03845,3.26776,1
251.098,49.0524,1.15762,-0.932083,4.29583,223.954,-2.96818,1.32765,1
241.113,43.4072,0.0470356,1.73021,-2.12835,256.395,3.35433,1.22598,1
335.225,57.602,0.787644,0.097671,-0.871331,349.056,3.28171,2.41037,1
217.451,93.0863,2.9015,0.441844,-0.0513148,276.261,-2.98623,-3.03755,1
194.739,40.4474,1.58329,2.0424,1.25316,226.07,-3.3284,-2.07524,1
140.099,45.2844,-1.98108,-1.34112,-0.725794,159.526,-3.13582,-3.86162,1
278.5,80.3709,1.84967,-3.50286,0.812012,342.947,-3.21702,-2.40501,1
158.574,34.5719,-1.13847,0.30293,1.11963,168.014,-3.30515,-2.18552,1
195.161,92.4805,-1.0561,-0.33094,-2.08586,162.07,-2.33828,-4.42414,1
213.23,37.7524,-1.019,-1.58533,1.36139,217.624,-3.15542,-1.79403,1
423.75,145.193,-0.794507,1.51464,-3.36794,280.396,2.98193,-0.386012,1
153.41,145.447,2.06354,-0.167623,1.70811,212.857,2.28079,3.98891,1
167.33,26.3637,-0.54696,-2.73251,0.356887,198.124,3.08525,3.44214,1
286.965,53.3063,0.140209,-2.13471,-1.65015,277.265,3.36237,1.71223,1
144.303,25.079,-1.03173,-0.95352,0.843397,168.506,-3.29967,-2.45628,1
287.53,42.9594,-0.985239,-2.01393,2.78868,242.18,-3.12342,-0.334737,1
296.644,77.542,1.62693,-0.0525998,-1.26113,356.12,3.39343,2.13229,1
245.992,40.9293,-0.206652,0.14809,-1.01999,285.615,-3.06919,-4.08918,1
142.798,33.7799,0.801165,1.9426,-0.349935,191.756,-2.99828,-3.34821,1
241.727,31.8124,-0.542845,-2.32527,-3.39357,233.135,3.11192,-0.281658,1
152.395,41.0237,2.38656,1.31028,0.105934,158.325,3.20399,3.30992,1
162.789,68.0993,-0.120376,-2.30395,-0.973851,204.962,-2.93061,-3.90446,1
245.002,31.9894,-1.67344,3.89665,-3.12231,201.934,3.07544,-0.0468673,1
432.866,52.8523,0.977438,0.638972,-1.90117,389.532,3.30301,1.40184,1
321.119,36.8015,-1.23944,-1.30184,-0.976278,322.201,-3.04793,-4.0242,1
334.827,93.0135,-1.35544,-1.06936,0.949986,358.406,2.94899,3.89898,1
397.368,139.927,-0.131681,1.26647,0.597393,552.748,-3.29294,-2.69555,1
221.451,34.689,0.504295,3.37816,4.3126,202.412,-3.06606,1.24654,1
536.322,337.549,-0.454628,-0.410759,-0.629799,838.159,3.3602,2.7304,1
140.086,108.212,-0.303312,-0.877826,-0.957622,207.753,3.49296,2.53534,1
185.898,45.448,1.14039,-0.219796,4.47549,172.369,-2.79969,1.67581,1
136.869,33.3567,1.16439,2.14269,-0.0627174,159.393,-2.93728,-3,1
131.784,31.6989,-0.608539,-0.37216,1.03073,150.387,3.08266,4.11339,1
140.845,57.9845,1.04295,0.594299,1.08612,173.08,-3.36577,-2.27965,1
153.283,50.6652,-1.05419,-1.12216,1.20767,183.745,-3.28089,-2.07322,1
165.785,134.088,-0.481605,0.679928,-0.607117,279.337,3.41615,2.80904,1
372.7,36.5973,-0.429574,3.71105,-2.04403,375.532,3.25948,1.21545,1
206.971,40.2577,-1.32907,-3.88135,2.42944,170.255,-3.23436,-0.804928,1
287.129,57.1251,1.5672,0.677309,5.56152,345.526,-2.99389,2.56764,1
312.577,131.493,1.05425,0.224196,4.2137,257.468,-2.73323,1.48047,1
333.381,128.664,-1.61831,-1.99516,0.73172,427.321,-3.38911,-2.65739,1
169.668,54.7709,0.72524,1.78862,-0.843637,199.756,3.35332,2.50968,1
378.356,33.9266,0.597399,-0.339221,0.35758,381.373,3.07177,3.42935,1
361.934,98.7389,-0.419105,2.67002,-4.826,383.428,2.90432,-1.92168,1
146.226,46.9683,1.38508,-4.13877,-0.905375,189.462,-2.96933,-3.8747,1
254.976,49.5338,-0.42067,2.32281,-3.96414,232.026,2.92622,-1.03791,1
188.51,46.1224,0.25851,1.62528,0.116092,217.59,3.31328,3.42937,1
274.587,60.0336,-2.03068,1.13427,-1.50399,297.41,-2.90301,-4.40699,1
273.704,26.0184,-0.799389,3.00599,2.27227,251.13,3.11982,5.39209,1
158.432,44.0544,-0.0068569,2.09138,-0.441102,188.888,-2.99992,-3.44102,1
193.643,28.4418,-1.45759,-2.36731,1.67993,164.319,3.05627,4.7362,1
208.699,26.1325,2.72213,3.71937,-1.84844,195.306,3.17319,1.32475,1
540.769,55.3608,0.626534,-2.02388,1.33688,557.679,-3.26429,-1.92741,1
147.014,30.8721,0.86743,2.39721,-3.52808,135.306,3.01085,-0.517231,1
159.668,28.3218,0.278396,0.667434,-2.75647,132.536,3.09028,0.333815,1
331.291,197.307,1.46306,2.4973,-2.62371,159.909,3.96477,1.34106,1
468.527,48.5197,-0.929585,1.87034,-3.68337,425.61,3.06672,-0.61665,1
323.994,57.9144,-0.838662,4.02438,-2.46427,294.639,3.19031,0.72604,1
252.268,29.1452,0.5803,2.68824,1.47787,243.785,3.12591,4.60378,1
1257.98,37.5766,1.45044,3.46375,-1.05959,1278.33,-3.10144,-4.16102,1
195.896,94.1314,0.35535,0.35963,-0.877785,272.705,-2.84949,-3.72727,1
134.921,95.912,1.51996,2.63982,-1.7937,161.325,4.03199,2.23829,1
335.267,27.1454,-0.436977,-0.13999,-0.678576,350.772,3.2001,2.52152,1
170.835,69.767,1.06378,-0.468777,1.20092,205.17,-3.62755,-2.42663,1
178.701,87.1181,-1.04219,0.244721,-1.27427,219.714,3.54863,2.27436,1
749.89,72.3275,-0.723305,3.09925,1.34485,793.771,3.08411,4.42896,1
726.14,29.085,-0.869454,-1.88499,1.04483,749.019,-3.18146,-2.13663,1
554.039,55.1394,1.13563,1.0759,3.22769,509.983,-3.15003,0.0776589,1
465.087,46.5689,-0.142843,-0.274799,1.84055,453.604,3.04746,4.88801,1
270.078,61.4233,0.485629,2.9052,0.0320918,365.259,3.1371,3.16919,1
136.247,35.8439,-0.474367,-0.0637506,0.604251,161.211,2.91508,3.51933,1
254.103,44.9526,0.200344,1.30953,-2.49788,230.933,3.10804,0.610162,1
217.92,64.3897,1.61344,-1.02084,4.95007,229.726,-2.85422,2.09585,1
147.65,55.2122,-2.58383,-0.842756,5.23697,163.616,-2.79893,2.43804,1
580.195,33.7934,-0.96749,-2.92075,4.5184,578.307,-3.07666,1.44175,1
220.882,147.598,-2.82376,1.85493,-4.27186,206.115,2.43854,-1.83332,1
308.343,44.6707,-0.521833,2.0915,-3.25598,265.688,3.10723,-0.148754,1
220.766,48.421,-0.191621,-3.70094,1.77155,212.557,2.93324,4.70479,1
352.096,73.4067,0.795588,0.583958,3.74511,299.046,-2.97134,0.773772,1
200.811,79.416,-0.379668,0.4822,-2.53805,143.477,3.44772,0.909667,1
217.713,26.7465,-0.727496,1.03035,1.72427,225.982,-3.08274,-1.35847,1
186.637,54.9335,0.572914,-1.46204,-2.5376,132.837,3.32113,0.783535,1
421.551,63.3168,0.954655,-3.96813,2.85468,365.291,-3.22861,-0.37393,1
395.342,59.1073,-0.00153914,-0.370606,3.14469,347.674,-3.19238,-0.0476873,1
212.81,90.3238,-0.198606,2.67238,1.03236,292.271,2.8226,3.85496,1
373.26,30.166,0.236234,2.72517,2.79331,332.091,-3.23318,-0.439869,1
279.213,56.1882,0.230432,-0.20149,1.10705,305.954,3.01415,4.1212,1
307.897,38.873,0.840179,1.5603,0.354568,348.725,3.08517,3.43974,1
219.671,37.4464,1.9829,1.19627,-0.194276,254.004,3.06144,2.86716,1
164.74,30.5677,1.10634,3.42879,-5.23515,182.221,3.13145,-2.1037,1
207.256,76.07,-1.72861,-2.36085,1.22273,228.028,2.78684,4.00957,1
258.716,84.8975,-1.22901,-2.34142,2.3944,190.401,-3.51992,-1.12552,1
242.66,36.8031,-2.25662,0.599393,-0.460312,247.994,-3.12334,-3.58365,1
529.459,54.7382,0.0554555,0.473861,1.29716,535.493,-3.21766,-1.9205,1
142.079,33.4451,1.52705,-0.968504,-3.91181,130.582,2.89854,-1.01328,1
322.619,143.416,1.77914,1.99692,2.92361,196.759,-3.30448,-0.380871,1
686.51,36.6668,0.838512,4.53472,-0.910993,709.693,3.16663,2.25564,1
182.663,25.0378,0.114235,-1.84271,0.48013,238.912,3.14709,3.62722,1
547.488,28.8941,0.79027,-0.818717,0.263633,572.173,3.06018,3.32382,1
245.426,110.367,-0.417865,2.62993,1.38578,276.151,-3.51317,-2.12739,1
252.78,31.7499,-0.710902,0.0979281,0.678796,275.018,-3.16254,-2.48374,1
321.919,124.712,-0.99021,0.0945995,3.63429,250.512,-2.82235,0.811942,1
293.544,34.0131,-0.322827,2.12058,-2.83051,267.825,3.23455,0.404037,1
183.726,138.059,1.08543,-2.43346,4.54618,210.995,-2.38081,2.16537,1
318.727,56.3464,-1.24676,0.0855905,-1.64928,307.294,3.29415,1.64488,1
270.21,39.6286,-0.996556,-2.22963,0.524646,295.687,-3.11123,-2.58658,1
317.54,231.726,-2.45,0.591614,0.262775,538.648,3.04171,3.30448,1
777.947,86.4136,-0.067624,0.736127,-0.536344,844.746,3.19044,2.65409,1
175.945,36.8423,2.52564,1.97929,3.49718,162.538,-2.98467,0.512515,1
152.969,57.1973,-0.105593,-0.939052,-1.62591,148.279,-2.76731,-4.39322,1
534.092,25.5902,1.7422,3.81984,-0.238811,563.608,-3.13866,-3.37747,1
166.514,46.7127,-0.843199,2.21588,0.184107,207.701,3.08373,3.26784,1
337.493,55.593,0.976596,-0.0430121,1.0986,371.693,2.99168,4.09028,1
140.926,34.465,1.34444,-0.787947,-1.16256,170.025,3.32073,2.15816,1
275.026,60.9046,0.83209,-0.06381,0.182275,331.267,-3.2278,-3.04552,1
336.446,183.921,-0.169015,0.586748,-0.520463,502.021,-2.9452,-3.46567,1
254.977,74.7687,-0.749477,-1.50774,0.549796,326.463,2.98961,3.53941,1
287.793,202.192,0.990244,1.66165,4.80266,364.607,-2.51038,2.29228,1
277.29,42.3235,-0.402384,2.78466,-1.8911,268.487,3.34407,1.45297,1
174.499,71.5157,-0.789843,-0.286959,0.630155,226.369,-3.30564,-2.67549,1
283.244,33.9681,-1.68434,-3.15408,-0.877276,321.496,3.26381,2.38653,1
150.879,25.9916,0.818426,2.13381,6.15068,166.333,-3.03765,3.11304,1
247.991,162.587,-2.22321,-1.32952,-1.5872,296.715,3.76136,2.17416,1
188.709,50.4804,-0.747612,1.37592,-2.20404,162.762,-2.90844,-5.11248,1
602.208,45.4338,-0.400979,-1.75637,1.80833,632.948,-3.25465,-1.44632,1
176.547,32.0889,0.446858,1.25746,0.314291,196.159,3.06421,3.3785,1
713.047,38.7879,0.433676,2.72369,-1.03068,750.23,3.20872,2.17804,1
180.548,58.5035,-0.142307,3.27454,-1.2081,192.466,3.39851,2.19041,1
636.048,148.78,-0.949385,0.758752,-1.49041,675.96,3.37382,1.88341,1
154.937,51.7653,-2.55861,-1.90203,-0.16379,237.872,3.1572,2.99341,1
597.978,44.152,-0.843796,0.509281,1.78193,598.487,-3.22644,-1.44451,1
158.071,39.5051,0.906231,1.117,-1.70296,144.988,3.25057,1.54762,1
872.172,469.046,0.151397,1.23141,-1.76129,901.376,3.66362,1.90232,1
224.017,29.97,-0.681844,-1.52813,0.090136,265.224,3.12741,3.21755,1
174.002,36.3686,-0.27067,-1.55438,-2.89212,179.787,3.4119,0.519781,1
146.123,59.4706,0.435005,-3.01877,-1.73251,154.471,-2.6152,-4.34771,1
349.835,85.2556,-0.65329,-0.0569975,2.11258,316.912,2.90978,5.02236,1
641.898,41.3623,0.230092,3.53118,-1.58822,635.33,3.13836,1.55014,1
171.144,25.1416,-0.0431978,2.74596,2.99243,165.568,3.18882,6.18125,1
159.253,91.5057,-0.917967,-0.318516,-1.30581,191.542,3.66612,2.36031,1
148.429,70.6706,-2.38729,-1.48501,-0.163538,220.518,3.1973,3.03376,1
218.115,54.0155,0.612401,1.36786,2.11577,208.76,-3.28844,-1.17267,1
229.415,130.987,-0.87476,-0.364026,2.3878,159.747,-3.71916,-1.33136,1
181.9,26.9715,1.34219,1.37105,-3.63811,157.311,3.08993,-0.548179,1
167.635,91.8349,-0.341897,-2.35137,1.35112,162.856,2.65149,4.00261,1
336.143,83.0226,0.382389,0.616994,-1.30336,375.678,3.27396,1.97059,1
134.668,111.209,0.667606,-0.0211844,1.51204,189.654,2.43269,3.94473,1
262.075,25.7632,0.629731,1.6939,-1.11232,271.364,3.20685,2.09452,1
366.73,88.6244,0.385996,2.98294,5.02872,395.693,-2.88955,2.13917,1
476.013,84.4585,0.946384,-1.64532,1.50138,493.908,-3.26915,-1.76777,1
148.374,28.0556,2.36587,-0.247871,-0.781168,169.071,3.25385,2.47268,1
182.487,27.8266,1.16052,-1.44835,3.88248,183.739,-3.06056,0.821913,1
268.891,53.3053,0.88056,1.68019,1.23233,293.721,-3.30365,-2.07132,1
206.817,52.5642,-1.12552,-0.0155837,0.706289,245.223,-3.27337,-2.56708,1
360.256,28.2183,-0.644196,2.2544,2.81899,334.208,-3.11976,-0.30077,1
366.227,67.8561,-0.00843936,0.48586,0.350997,398.652,3.07266,3.42366,1
180.247,114.631,2.49951,1.68442,-1.6959,210.829,-2.52736,-4.22326,1
166.591,89.1449,-1.0482,-0.264263,0.239947,248.633,3.07718,3.31713,1
487.041,78.8305,0.230307,-0.445022,-2.49916,432.79,3.2482,0.749045,1
294.707,25.6347,-1.02036,2.66452,-1.09209,298.711,3.17575,2.08366,1
136.575,54.6326,1.72264,-0.368436,-0.0888987,197.026,-3.10537,-3.19427,1
261.015,37.791,-0.430595,-0.986701,-4.0505,229.762,2.95093,-1.09957,1
206.31,151.015,-1.42158,-3.19762,-0.660717,352.912,-2.87963,-3.54035,1
241.693,42.3282,-1.61285,2.4215,4.85199,243.162,-2.90475,1.94724,1
256.211,34.8699,-1.2756,-1.60205,5.49712,265.232,-3.05951,2.43761,1
193.023,133.482,-0.469684,-0.158625,1.14443,287.932,2.6338,3.77824,1
206.107,59.5413,-0.588906,2.34578,2.39284,172.677,2.85953,5.25237,1
186.904,63.433,1.37006,1.11872,-1.38882,184.878,3.24235,1.85352,1
409.731,167.251,-0.101478,-0.460922,0.704241,553.539,2.93492,3.63916,1
315.722,25.3045,1.53838,-1.29808,-2.03111,296.957,-2.99577,-5.02688,1
453.024,30.0002,-0.201294,2.7078,-0.307409,475.847,3.16681,2.8594,1
483.462,53.0842,-0.489254,-2.66653,-2.28472,467.206,3.23151,0.946789,1
279.71,208.516,0.560691,-1.38495,-4.46828,322.716,2.46857,-1.99971,1
194.744,70.9773,-1.35088,-3.23925,-3.91503,148.002,2.68067,-1.23436,1
314.496,43.843,0.786032,-1.1361,0.736879,318.472,-3.23452,-2.49764,1
258.555,33.0119,1.86789,0.923699,5.25523,273.193,-3.08469,2.17053,1
200.365,38.9856,1.65048,2.24616,3.77348,172.006,-2.99356,0.779918,1
546.482,117.135,1.06,2.12412,-2.06408,509.482,3.36646,1.30238,1
201.486,123.568,-1.75802,0.319869,-1.81725,211.93,3.74238,1.92513,1
229.043,65.6114,-0.0117187,-0.729004,0.682762,303.386,-3.18802,-2.50526,1
176.92,25.6628,1.1629,0.135659,-0.827429,167.601,-3.07938,-3.90681,1
224.71,32.7076,0.277528,1.2999,-2.96431,209.423,3.06281,0.0985003,1
796.066,265.218,0.634503,-0.143999,-3.30128,516.566,3.05637,-0.24491,1
169.637,78.0547,1.82326,3.37265,1.82939,185.238,-3.54235,-1.71296,1
181.486,36.3654,-1.34549,2.4275,-0.0296316,205.13,3.10998,3.08035,1
203.061,28.986,0.141095,1.1978,-0.113547,211.18,3.22962,3.11607,1
220.124,135.817,-1.28003,-1.33367,3.74581,133.434,-2.49037,1.25544,1
255.471,241.341,0.100556,-0.723724,4.76324,354.198,-2.37529,2.38796,1
267.55,188.241,-0.886215,-2.50762,-0.334599,469.229,3.27431,2.93971,1
727.974,119.712,0.0413143,2.03306,-5.12711,781.309,3.01482,-2.11229,1
368.835,69.5219,-1.01546,-0.562839,1.14899,411.72,-3.30424,-2.15525,1
257.729,33.8085,-1.37681,-0.39084,-0.350081,282.205,3.17543,2.82535,1
255.676,42.7479,1.69483,2.14798,-0.950217,276.34,-3.0685,-4.01872,1
386.612,311.927,1.36532,-1.17738,-1.51679,543.717,-2.48515,-4.00194,1
221.364,93.9933,1.28994,3.53335,1.3709,245.662,2.65523,4.02613,1
176.145,60.6019,-0.655307,-0.337379,-0.733344,233.74,-2.95968,-3.69302,1
229.7,100.048,1.48451,1.77277,-3.43858,155.575,2.87896,-0.559619,1
320.734,147.48,0.0592231,2.08064,-5.47161,434.031,2.96178,-2.50982,1
187.218,130.419,-1.10201,-1.40408,2.19867,155.388,-3.86318,-1.66452,1
536.194,51.9984,0.229034,2.57341,-2.33646,500.959,-3.0558,-5.39227,1
222.565,96.4607,-0.656322,0.16019,1.91066,200.828,2.75351,4.66417,1
298.594,97.5443,-0.6773,0.527009,-1.71804,297.251,-2.81143,-4.52946,1
211.9,45.7864,1.01163,0.160032,2.28679,194.963,-3.2423,-0.955517,1
161.314,44.183,0.180012,-1.12388,4.07465,134.848,-2.90272,1.17193,1
303.291,25.3078,0.0304738,1.32589,-1.13367,306.343,3.19411,2.06044,1
142.418,27.0321,0.110717,1.65875,5.34004,132.806,-3.10183,2.23821,1
151.776,34.2927,1.52894,-0.598323,-0.338129,194.391,3.1996,2.86147,1
283.505,37.2468,-0.974403,-2.50043,-0.410727,301.245,-3.17283,-3.58356,1
151.61,38.2003,2.02119,-2.57075,1.97462,130.296,-3.35176,-1.37714,1
207.279,50.4436,-1.52213,-2.90067,1.36384,263.292,-3.31473,-1.9509,1
240.491,55.1608,-1.59867,0.829166,-3.86585,218.581,2.93008,-0.935772,1
242.309,76.8209,-0.0865692,-2.12038,-1.26826,254.892,-3.01648,-4.28474,1
438.141,57.5788,-0.090312,-2.63821,-0.828496,465.504,3.21142,2.38292,1
194.498,61.7895,-1.34469,-0.905865,-2.60445,144.853,3.3291,0.724647,1
220.936,40.2042,-2.18223,3.27413,-1.88059,191.901,3.2807,1.40011,1
232.725,188.377,0.271817,-1.40573,0.861469,384.034,-3.51819,-2.65673,1
134.322,44.1527,0.447175,1.50401,1.43792,142.188,2.69287,4.13078,1
190.37,43.7124,0.114643,-3.56908,1.51745,200,-3.31852,-1.80106,1
218.711,28.2743,-1.86834,0.464502,3.47986,186.06,-3.08386,0.395997,1
198.877,48.0533,1.54234,2.19304,0.822895,243.45,-3.35821,-2.53531,1
171.09,48.7627,2.4803,-1.36291,-1.57982,187.622,3.41226,1.83244,1
212.152,161.432,1.2276,0.477361,-1.18889,291.825,-2.67661,-3.8655,1
277.538,157.653,0.193715,3.30512,3.977,213.182,-2.66344,1.31356,1
214.076,75.0581,0.494967,-0.481144,6.00609,271.456,-3.07639,2.92971,1
169.512,97.7483,0.401143,-0.645333,0.0496931,264.535,-3.09249,-3.0428,1
167.533,26.4496,1.95198,0.107737,1.91644,161.417,3.02393,4.94036,1
189.491,27.4523,-0.649676,0.650683,-2.13204,179.887,-3.01265,-5.14469,1
761.874,66.622,0.258557,1.1369,-0.032794,830.534,3.1466,3.11381,1
209.822,29.8706,-2.53768,-1.78324,-2.81822,178.969,-3.17252,-5.99074,1
267.383,81.6397,1.07937,1.71057,2.78242,182.753,2.97039,5.75281,1
144.048,124.578,-1.102,-1.66083,-0.297275,275.218,3.23743,2.94015,1
257.514,34.3543,-0.805199,1.6442,0.758374,286.014,-3.17989,-2.42152,1
501.14,32.3732,1.31396,0.0799738,-0.169234,514.149,-3.15928,-3.32851,1
432.139,44.2505,-1.50117,1.80199,-0.270619,483.601,3.20733,2.93671,1
167.915,72.6789,-2.23065,-0.978175,0.454629,242.602,-3.29948,-2.84485,1
1156.03,39.546,0.536278,1.1905,0.431109,1190.25,3.12081,3.55192,1
179.249,81.052,1.63438,1.31925,0.705658,259.405,-3.32804,-2.62238,1
743.184,43.067,0.0478816,-3.91286,-2.84026,740.074,3.1368,0.296543,1
369.94,136.926,-1.49466,-1.41616,-2.83122,226.789,3.22141,0.390195,1
139.414,28.2253,-1.40978,-0.836837,4.46652,147.602,-3.04485,1.42167,1
264.45,244.008,-0.702834,0.840441,-1.8516,296.838,-2.31889,-4.17049,1
234.309,52.4889,-1.18009,1.988,-3.44821,199.821,2.99907,-0.449139,1
149.563,26.7095,-0.497187,1.32628,-0.047632,187.274,-3.13531,-3.18294,1
245.351,68.7646,0.414152,-0.376976,0.0708342,303.057,3.00648,3.07731,1
156.939,29.7552,-1.70256,-1.04847,-3.9558,153.47,3.02921,-0.926585,1
169.516,150.091,0.469242,-0.619809,1.19956,241.825,2.57919,3.77875,1
144.482,29.922,0.965262,1.07489,-1.18979,178.253,3.32158,2.13179,1
626.777,223.515,0.321562,-0.234596,1.42832,641.141,2.80283,4.23115,1
346.66,167.38,0.643073,1.49657,1.56423,399.733,2.63004,4.19427,1
233.531,30.1999,0.277968,-3.2075,2.221,185.038,-3.27227,-1.05127,1
616.435,35.9493,0.759292,1.94898,-1.15231,616.263,3.1829,2.03059,1
188.958,49.4355,-0.218886,0.986902,3.07712,137.34,-3.09465,-0.0175393,1
130.516,25.7328,-0.776945,-2.60664,0.982745,154.676,-3.45737,-2.47463,1
222.562,25.3127,-2.03413,-3.16972,-1.42627,212.521,3.27975,1.85348,1
180.076,44.7437,1.23758,-1.6038,-3.96887,142.885,2.9952,-0.973678,1
528.845,154.395,-0.705272,-1.29868,4.87324,537.523,-2.92042,1.95281,1
264.477,79.9146,2.23619,0.747793,1.57981,265.453,2.76565,4.34546,1
463.999,37.6424,-1.75568,1.3133,-1.21276,482.321,3.20185,1.98909,1
274.144,83.7276,0.98564,-0.0268833,2.93776,197.072,-3.17679,-0.239029,1
136.223,58.6529,-2.35193,-0.745207,1.30017,150.897,2.89809,4.19826,1
183.085,46.4235,-0.158936,-2.43156,-1.28634,204.361,-3.00044,-4.28678,1
139.623,93.3546,-0.0450447,-1.51564,0.0912542,221.906,3.13846,3.22971,1
322.882,223.536,0.438954,-0.107543,3.65635,168.178,-2.32347,1.33288,1
455.607,316.187,-0.756901,-0.518693,-1.47181,595.147,-2.5682,-4.04001,1
174.687,40.8334,-1.74722,-0.152752,5.34704,205.909,-2.93694,2.4101,1
182.615,31.5258,1.51771,2.29801,-0.495141,220.06,3.32047,2.82533,1
263.826,63.5252,0.483777,1.34106,-0.475352,312.802,3.23019,2.75484,1
168.801,165.58,0.105409,-0.992283,5.1501,259.534,-2.54105,2.60905,1
244.81,98.402,-0.234864,-3.03543,4.22605,225.926,-2.73596,1.49009,1
314.798,58.5567,2.58604,0.751027,3.08865,266.029,-3.15564,-0.0669937,1
162.007,101.59,-0.801135,-0.800423,4.97575,222.921,-2.6741,2.30165,1
162.761,109.065,-1.77162,-2.99201,-1.34471,202.706,3.62915,2.28444,1
141.318,35.8466,2.07678,3.38986,-0.506593,181.779,-3.11008,-3.61667,1
500.607,86.8631,0.669687,1.41116,0.173802,580.826,-3.16091,-2.98711,1
148.944,139.889,1.50736,1.89459,1.49265,190.181,2.45829,3.95094,1
205.632,35.5453,1.2923,-1.67129,-2.486,172.661,-2.97883,-5.46483,1
183.733,40.0927,1.6023,1.12384,-4.29572,165.096,2.9704,-1.32532,1
155.889,50.5997,-0.428665,0.609131,0.915027,181.788,-3.42136,-2.50633,1
